state,sale_start,sale_end,revenue
Idaho,2014-03-14,2014-03-16,1610.0
New York,2014-12-26,2014-12-29,574.0
New Mexico,2014-05-10,2014-05-10,1122.0
Arkansas,2014-08-25,2014-08-25,1187.0
Washington,2014-05-12,2014-05-15,969.0
Indiana,2014-06-21,2014-06-22,627.0
New York,2014-01-02,2014-01-02,717.0
Iowa,2014-12-15,2014-12-17,1179.0
New York,2014-04-09,2014-04-11,702.0
Delaware,2014-09-07,2014-09-10,793.0
New Mexico,2014-09-14,2014-09-17,1104.0
Oklahoma,2014-02-19,2014-02-20,415.0
Idaho,2014-10-25,2014-10-25,1375.0
New Mexico,2014-09-30,2014-10-02,1072.0
Oregon,2014-05-31,2014-06-03,612.0
Oklahoma,2014-01-08,2014-01-10,797.0
Texas,2014-06-24,2014-06-24,1459.0
California,2014-04-19,2014-04-19,689.0
Mississippi,2014-09-11,2014-09-13,549.0
Indiana,2014-05-14,2014-05-14,614.0
California,2014-05-20,2014-05-20,713.0
Ohio,2014-05-02,2014-05-03,535.0
California,2014-05-10,2014-05-11,538.0
New Mexico,2014-08-27,2014-08-28,1072.0
New York,2014-01-01,2014-01-04,639.0
Delaware,2014-07-29,2014-07-29,950.0
Missouri,2014-09-10,2014-09-12,1161.0
Iowa,2014-09-29,2014-09-29,1050.0
Texas,2014-12-23,2014-12-26,1040.0
Nebraska,2014-05-28,2014-05-29,684.0
Kansas,2014-04-13,2014-04-13,1165.0
Florida,2014-07-25,2014-07-25,897.0
Idaho,2014-12-09,2014-12-10,1325.0
Montana,2014-03-14,2014-03-16,808.0
Illinois,2014-06-28,2014-06-30,1402.0
Oregon,2014-11-02,2014-11-02,691.0
Maine,2014-07-12,2014-07-12,203.0
Iowa,2014-11-04,2014-11-05,1084.0
California,2014-02-11,2014-02-14,663.0
Florida,2014-08-03,2014-08-05,735.0
Nebraska,2014-10-31,2014-11-02,822.0
Missouri,2014-09-16,2014-09-17,953.0
Alaska,2014-01-08,2014-01-09,688.0
Illinois,2014-12-19,2014-12-20,1248.0
Missouri,2014-12-13,2014-12-13,924.0
California,2014-10-27,2014-10-29,466.0
Missouri,2014-09-12,2014-09-15,1211.0
Washington,2014-10-18,2014-10-20,830.0
Maine,2014-02-20,2014-02-20,503.0
Washington,2014-11-20,2014-11-21,821.0
Nevada,2014-01-10,2014-01-11,455.0
Maine,2014-03-22,2014-03-23,98.0
Georgia,2014-12-02,2014-12-04,1171.0
Alaska,2014-07-26,2014-07-27,551.0
Maine,2014-02-10,2014-02-11,499.0
New York,2014-06-08,2014-06-09,933.0
Oklahoma,2014-03-21,2014-03-23,704.0
Missouri,2014-03-23,2014-03-24,1156.0
Georgia,2014-11-23,2014-11-25,1261.0
Georgia,2014-09-02,2014-09-03,1181.0
Mississippi,2014-01-08,2014-01-08,782.0
Texas,2014-05-11,2014-05-14,1167.0
New York,2014-01-12,2014-01-15,894.0
Maine,2014-01-08,2014-01-10,372.0
Washington,2014-07-02,2014-07-04,960.0
Oregon,2014-02-16,2014-02-17,676.0
New York,2014-09-01,2014-09-04,793.0
Oregon,2014-07-13,2014-07-13,794.0
Texas,2014-11-30,2014-11-30,1101.0
Montana,2014-08-29,2014-08-31,857.0
Kansas,2014-08-16,2014-08-17,1277.0
Iowa,2014-09-10,2014-09-11,1166.0
Nebraska,2014-07-15,2014-07-18,694.0
New Mexico,2014-12-02,2014-12-05,1013.0
Nebraska,2014-07-05,2014-07-08,719.0
Mississippi,2014-04-26,2014-04-29,703.0
New Mexico,2014-03-08,2014-03-08,1390.0
Missouri,2014-06-26,2014-06-26,1319.0
Alaska,2014-01-14,2014-01-15,683.0
Arkansas,2014-09-12,2014-09-14,1198.0
Maine,2014-08-08,2014-08-09,386.0
Missouri,2014-06-13,2014-06-15,1155.0
Indiana,2014-02-19,2014-02-21,518.0
Louisiana,2014-11-02,2014-11-05,1292.0
Maine,2014-03-11,2014-03-13,392.0
Alaska,2014-01-03,2014-01-04,752.0
Iowa,2014-11-18,2014-11-20,1079.0
Washington,2014-07-27,2014-07-30,858.0
Texas,2014-04-02,2014-04-02,1267.0
Arkansas,2014-11-12,2014-11-15,1153.0
California,2014-06-02,2014-06-03,725.0
Montana,2014-07-28,2014-07-28,751.0
Nevada,2014-10-13,2014-10-13,389.0
Alaska,2014-02-07,2014-02-09,727.0
Kansas,2014-11-12,2014-11-13,1183.0
Alaska,2014-06-19,2014-06-22,520.0
Washington,2014-11-06,2014-11-07,875.0
Idaho,2014-11-06,2014-11-08,1283.0
Maine,2014-06-21,2014-06-22,572.0
Oklahoma,2014-02-06,2014-02-08,454.0
Oklahoma,2014-04-09,2014-04-09,498.0
Illinois,2014-07-25,2014-07-26,1574.0
Idaho,2014-10-28,2014-10-28,1234.0
Illinois,2014-12-08,2014-12-09,1385.0
Texas,2014-11-18,2014-11-20,1170.0
Missouri,2014-05-13,2014-05-15,1260.0
California,2014-01-05,2014-01-08,706.0
Ohio,2014-11-27,2014-11-28,715.0
Arkansas,2014-06-28,2014-06-29,1407.0
New Mexico,2014-05-20,2014-05-21,1157.0
Nebraska,2014-10-18,2014-10-20,651.0
Washington,2014-04-22,2014-04-22,1196.0
Montana,2014-12-08,2014-12-09,804.0
Missouri,2014-08-22,2014-08-23,1024.0
Missouri,2014-05-31,2014-06-02,1321.0
Alaska,2014-04-06,2014-04-09,772.0
Washington,2014-08-20,2014-08-23,849.0
Ohio,2014-08-14,2014-08-16,666.0
Nebraska,2014-03-12,2014-03-14,986.0
Iowa,2014-06-20,2014-06-22,1017.0
Oklahoma,2014-05-11,2014-05-11,600.0
Ohio,2014-05-06,2014-05-07,684.0
Nevada,2014-05-21,2014-05-21,530.0
Ohio,2014-07-09,2014-07-11,671.0
Maine,2014-02-25,2014-02-25,232.0
Oklahoma,2014-08-06,2014-08-09,316.0
Kansas,2014-11-09,2014-11-09,947.0
Oregon,2014-05-16,2014-05-16,877.0
Iowa,2014-12-05,2014-12-07,1131.0
Montana,2014-11-27,2014-11-29,807.0
Nevada,2014-06-29,2014-06-29,402.0
Illinois,2014-10-14,2014-10-17,1497.0
Texas,2014-11-17,2014-11-20,1246.0
Delaware,2014-06-10,2014-06-12,866.0
Alaska,2014-04-26,2014-04-29,771.0
Alaska,2014-09-23,2014-09-25,646.0
New Mexico,2014-06-01,2014-06-04,1141.0
Alaska,2014-03-03,2014-03-04,741.0
New York,2014-10-13,2014-10-13,639.0
Arkansas,2014-07-29,2014-08-01,1347.0
Oregon,2014-07-08,2014-07-11,736.0
Oklahoma,2014-06-04,2014-06-07,553.0
Texas,2014-08-07,2014-08-09,1126.0
Idaho,2014-08-14,2014-08-17,1249.0
Mississippi,2014-04-17,2014-04-18,650.0
Oregon,2014-09-27,2014-09-30,813.0
Oregon,2014-08-06,2014-08-07,551.0
Kansas,2014-07-14,2014-07-16,1155.0
Iowa,2014-07-17,2014-07-20,1290.0
New York,2014-07-01,2014-07-04,641.0
Washington,2014-07-20,2014-07-22,997.0
Texas,2014-11-26,2014-11-27,1050.0
Oregon,2014-07-01,2014-07-03,772.0
Nevada,2014-02-05,2014-02-07,219.0
Alaska,2014-07-31,2014-08-01,603.0
New York,2014-08-11,2014-08-14,795.0
Alaska,2014-06-27,2014-06-28,548.0
Georgia,2014-09-25,2014-09-27,1371.0
Maine,2014-02-05,2014-02-07,364.0
New Mexico,2014-10-31,2014-11-01,1187.0
Arkansas,2014-07-22,2014-07-22,1322.0
New York,2014-01-23,2014-01-26,815.0
Nevada,2014-03-25,2014-03-27,558.0
New York,2014-03-19,2014-03-20,844.0
Florida,2014-07-30,2014-08-01,954.0
New York,2014-07-10,2014-07-13,747.0
Mississippi,2014-03-28,2014-03-30,608.0
Kansas,2014-06-20,2014-06-22,1307.0
Montana,2014-03-26,2014-03-29,1234.0
California,2014-03-14,2014-03-17,680.0
Delaware,2014-05-10,2014-05-10,953.0
Georgia,2014-04-15,2014-04-18,1304.0
Georgia,2014-07-14,2014-07-15,1367.0
California,2014-02-25,2014-02-26,852.0
Indiana,2014-02-12,2014-02-13,597.0
Kansas,2014-04-14,2014-04-17,1474.0
Texas,2014-07-26,2014-07-27,1366.0
Maine,2014-05-07,2014-05-07,294.0
Washington,2014-12-05,2014-12-07,728.0
Florida,2014-06-28,2014-06-30,869.0
New York,2014-07-30,2014-08-02,719.0
Kansas,2014-11-27,2014-11-27,1117.0
Nebraska,2014-06-10,2014-06-10,805.0
Nevada,2014-06-27,2014-06-27,627.0
Oklahoma,2014-05-30,2014-06-01,455.0
Florida,2014-08-26,2014-08-27,844.0
Texas,2014-04-08,2014-04-08,1496.0
Nebraska,2014-02-04,2014-02-07,668.0
Nevada,2014-07-27,2014-07-28,376.0
Missouri,2014-11-27,2014-11-27,1208.0
Oregon,2014-01-12,2014-01-15,850.0
Nebraska,2014-02-10,2014-02-10,1016.0
Washington,2014-11-25,2014-11-27,887.0
Iowa,2014-04-06,2014-04-06,1251.0
New York,2014-04-21,2014-04-21,985.0
Washington,2014-08-21,2014-08-24,1015.0
Alaska,2014-09-19,2014-09-22,588.0
Alaska,2014-01-01,2014-01-01,608.0
Nebraska,2014-05-25,2014-05-26,633.0
Illinois,2014-09-10,2014-09-12,1257.0
Louisiana,2014-11-15,2014-11-15,1343.0
Alaska,2014-04-03,2014-04-04,783.0
Oregon,2014-09-29,2014-09-30,705.0
Arkansas,2014-08-10,2014-08-12,1304.0
Oklahoma,2014-03-13,2014-03-15,561.0
Arkansas,2014-09-30,2014-10-02,1228.0
Ohio,2014-01-29,2014-01-30,665.0
Delaware,2014-06-19,2014-06-21,1168.0
New York,2014-06-28,2014-07-01,788.0
California,2014-08-06,2014-08-09,557.0
Louisiana,2014-09-03,2014-09-05,1461.0
California,2014-04-13,2014-04-14,546.0
Indiana,2014-03-05,2014-03-05,673.0
California,2014-01-18,2014-01-21,583.0
Louisiana,2014-10-22,2014-10-24,1321.0
Oregon,2014-03-04,2014-03-07,815.0
Georgia,2014-07-07,2014-07-08,1336.0
Oklahoma,2014-10-20,2014-10-20,528.0
Oklahoma,2014-03-21,2014-03-24,543.0
Georgia,2014-11-08,2014-11-08,1293.0
Mississippi,2014-07-01,2014-07-02,638.0
Oklahoma,2014-03-21,2014-03-22,659.0
Washington,2014-08-17,2014-08-20,952.0
Iowa,2014-08-08,2014-08-08,1100.0
Illinois,2014-08-15,2014-08-15,1371.0
Mississippi,2014-10-06,2014-10-06,565.0
New York,2014-10-26,2014-10-28,659.0
New York,2014-02-15,2014-02-17,920.0
New York,2014-03-22,2014-03-22,801.0
New York,2014-01-15,2014-01-18,694.0
New Mexico,2014-07-11,2014-07-14,1318.0
Alaska,2014-03-08,2014-03-08,694.0
California,2014-01-08,2014-01-08,782.0
Ohio,2014-04-13,2014-04-14,708.0
Texas,2014-08-06,2014-08-09,1193.0
Nebraska,2014-02-10,2014-02-13,782.0
Oregon,2014-12-08,2014-12-09,512.0
Delaware,2014-04-21,2014-04-22,837.0
Maine,2014-04-29,2014-04-30,280.0
Kansas,2014-06-21,2014-06-21,1248.0
Illinois,2014-05-25,2014-05-25,1352.0
Iowa,2014-08-19,2014-08-22,1338.0
Nebraska,2014-03-18,2014-03-21,862.0
Kansas,2014-09-04,2014-09-05,1176.0
New York,2014-07-01,2014-07-02,783.0
Ohio,2014-01-02,2014-01-04,813.0
Missouri,2014-08-08,2014-08-10,1189.0
Mississippi,2014-04-23,2014-04-23,571.0
Nebraska,2014-06-11,2014-06-13,764.0
Maine,2014-07-01,2014-07-02,504.0
Indiana,2014-02-12,2014-02-13,496.0
Iowa,2014-07-16,2014-07-19,1167.0
Florida,2014-11-18,2014-11-21,823.0
Ohio,2014-04-16,2014-04-17,681.0
Kansas,2014-05-01,2014-05-04,1274.0
Washington,2014-10-18,2014-10-18,918.0
Nevada,2014-06-19,2014-06-19,376.0
Georgia,2014-06-25,2014-06-27,1175.0
Oregon,2014-01-20,2014-01-20,714.0
New Mexico,2014-04-19,2014-04-22,1305.0
Washington,2014-08-26,2014-08-27,1001.0
Indiana,2014-01-20,2014-01-20,560.0
Illinois,2014-12-22,2014-12-24,1368.0
Delaware,2014-04-30,2014-05-02,902.0
Kansas,2014-07-05,2014-07-06,1145.0
Mississippi,2014-10-29,2014-11-01,669.0
Alaska,2014-07-20,2014-07-20,537.0
California,2014-10-20,2014-10-23,668.0
Washington,2014-09-05,2014-09-05,765.0
Oklahoma,2014-01-06,2014-01-09,578.0
Mississippi,2014-04-14,2014-04-17,689.0
Delaware,2014-11-05,2014-11-05,949.0
Idaho,2014-04-03,2014-04-03,1398.0
Louisiana,2014-08-21,2014-08-23,1514.0
Idaho,2014-10-26,2014-10-28,1221.0
Oregon,2014-01-03,2014-01-04,689.0
Nebraska,2014-02-22,2014-02-24,934.0
California,2014-01-11,2014-01-11,827.0
Montana,2014-11-30,2014-12-02,826.0
Kansas,2014-08-01,2014-08-04,1250.0
Alaska,2014-07-16,2014-07-17,632.0
Oklahoma,2014-04-24,2014-04-24,550.0
Louisiana,2014-12-23,2014-12-25,1290.0
Oregon,2014-02-11,2014-02-14,794.0
Ohio,2014-03-25,2014-03-27,754.0
Missouri,2014-07-20,2014-07-23,1141.0
Maine,2014-09-14,2014-09-17,317.0
Oklahoma,2014-01-26,2014-01-26,562.0
Delaware,2014-07-24,2014-07-24,906.0
Washington,2014-10-24,2014-10-25,822.0
New York,2014-05-14,2014-05-15,793.0
Maine,2014-01-31,2014-01-31,312.0
Maine,2014-05-05,2014-05-05,151.0
Missouri,2014-07-02,2014-07-05,1178.0
Iowa,2014-06-13,2014-06-16,1209.0
Montana,2014-01-11,2014-01-12,871.0
Louisiana,2014-03-21,2014-03-24,1494.0
Idaho,2014-11-13,2014-11-16,1200.0
New Mexico,2014-10-23,2014-10-23,1077.0
Arkansas,2014-01-16,2014-01-18,1445.0
Washington,2014-02-03,2014-02-05,949.0
Louisiana,2014-10-09,2014-10-11,1217.0
Oregon,2014-07-12,2014-07-15,691.0
Ohio,2014-10-10,2014-10-11,626.0
New Mexico,2014-10-18,2014-10-20,1208.0
Georgia,2014-11-08,2014-11-09,1237.0
Florida,2014-08-11,2014-08-12,950.0
Mississippi,2014-10-30,2014-10-30,634.0
New Mexico,2014-09-16,2014-09-19,1079.0
Oregon,2014-05-31,2014-05-31,746.0
Arkansas,2014-09-03,2014-09-05,1146.0
New Mexico,2014-11-28,2014-11-28,1027.0
New York,2014-07-29,2014-07-29,674.0
Oregon,2014-07-09,2014-07-12,851.0
Montana,2014-03-08,2014-03-09,891.0
Florida,2014-07-08,2014-07-10,911.0
Missouri,2014-12-25,2014-12-27,1014.0
California,2014-02-09,2014-02-11,602.0
Missouri,2014-11-15,2014-11-18,1109.0
Alaska,2014-06-17,2014-06-19,638.0
Delaware,2014-12-12,2014-12-12,911.0
Nebraska,2014-04-19,2014-04-21,654.0
Nebraska,2014-08-06,2014-08-07,837.0
Florida,2014-10-25,2014-10-26,1003.0
Alaska,2014-03-26,2014-03-27,666.0
Washington,2014-10-02,2014-10-02,962.0
Montana,2014-09-08,2014-09-11,810.0
Texas,2014-11-24,2014-11-24,1259.0
Texas,2014-11-27,2014-11-30,1104.0
Indiana,2014-08-18,2014-08-19,640.0
Missouri,2014-02-08,2014-02-08,1267.0
Texas,2014-08-13,2014-08-14,1138.0
New York,2014-01-22,2014-01-22,636.0
Oklahoma,2014-04-28,2014-05-01,396.0
New Mexico,2014-11-11,2014-11-11,1041.0
Delaware,2014-04-15,2014-04-15,951.0
Indiana,2014-07-22,2014-07-23,546.0
Nevada,2014-04-25,2014-04-25,461.0
Louisiana,2014-10-22,2014-10-23,1239.0
Oklahoma,2014-07-30,2014-07-30,534.0
Kansas,2014-04-12,2014-04-15,1375.0
Florida,2014-06-23,2014-06-24,1034.0
Oklahoma,2014-02-20,2014-02-21,587.0
Montana,2014-03-17,2014-03-20,954.0
Kansas,2014-10-27,2014-10-28,1129.0
Alaska,2014-01-10,2014-01-10,817.0
Mississippi,2014-02-04,2014-02-05,600.0
Oklahoma,2014-05-31,2014-06-03,496.0
Louisiana,2014-08-24,2014-08-25,1513.0
Maine,2014-04-19,2014-04-20,281.0
Louisiana,2014-07-06,2014-07-07,1524.0
Alaska,2014-04-21,2014-04-21,713.0
Maine,2014-06-09,2014-06-11,522.0
Missouri,2014-12-08,2014-12-09,1110.0
Nebraska,2014-04-06,2014-04-09,776.0
New Mexico,2014-05-21,2014-05-21,1142.0
Louisiana,2014-09-05,2014-09-06,1469.0
Illinois,2014-12-17,2014-12-17,1282.0
Texas,2014-10-10,2014-10-12,1218.0
New Mexico,2014-04-01,2014-04-02,1322.0
Missouri,2014-09-28,2014-09-30,1142.0
Florida,2014-04-02,2014-04-02,1053.0
New Mexico,2014-08-05,2014-08-08,1143.0
Missouri,2014-12-07,2014-12-07,1100.0
Montana,2014-10-05,2014-10-06,744.0
Missouri,2014-11-14,2014-11-16,1066.0
Oregon,2014-01-19,2014-01-21,819.0
Iowa,2014-02-12,2014-02-14,1331.0
Alaska,2014-04-22,2014-04-24,677.0
Washington,2014-05-19,2014-05-19,751.0
Iowa,2014-12-06,2014-12-08,1051.0
Nebraska,2014-11-01,2014-11-02,651.0
Montana,2014-07-29,2014-07-31,903.0
Mississippi,2014-05-01,2014-05-02,598.0
New York,2014-05-04,2014-05-05,814.0
Maine,2014-07-30,2014-07-30,401.0
Georgia,2014-09-05,2014-09-07,1190.0
Washington,2014-09-17,2014-09-20,785.0
Mississippi,2014-05-02,2014-05-02,594.0
Mississippi,2014-06-18,2014-06-20,700.0
Ohio,2014-11-08,2014-11-08,595.0
Alaska,2014-07-22,2014-07-22,518.0
Delaware,2014-08-23,2014-08-25,920.0
Alaska,2014-11-14,2014-11-14,467.0
Texas,2014-08-02,2014-08-05,1196.0
Montana,2014-11-09,2014-11-09,793.0
Kansas,2014-11-05,2014-11-08,970.0
New Mexico,2014-11-25,2014-11-25,1101.0
Georgia,2014-06-10,2014-06-11,1194.0
New York,2014-05-07,2014-05-07,560.0
Nevada,2014-06-12,2014-06-15,320.0
Delaware,2014-07-23,2014-07-25,934.0
Ohio,2014-02-03,2014-02-06,698.0
Texas,2014-11-08,2014-11-09,1061.0
Indiana,2014-12-10,2014-12-12,624.0
Ohio,2014-05-01,2014-05-01,591.0
Montana,2014-12-26,2014-12-26,858.0
Montana,2014-06-02,2014-06-05,921.0
Florida,2014-07-08,2014-07-09,911.0
New York,2014-06-18,2014-06-20,827.0
Maine,2014-07-07,2014-07-10,372.0
Florida,2014-05-26,2014-05-29,860.0
Oregon,2014-02-22,2014-02-24,672.0
Nevada,2014-02-13,2014-02-16,486.0
Georgia,2014-04-25,2014-04-28,1303.0
Ohio,2014-03-03,2014-03-06,822.0
Nevada,2014-07-18,2014-07-20,487.0
California,2014-05-26,2014-05-26,690.0
Alaska,2014-01-14,2014-01-14,674.0
Georgia,2014-12-04,2014-12-05,1200.0
Kansas,2014-09-18,2014-09-21,1081.0
Montana,2014-01-28,2014-01-28,988.0
Oklahoma,2014-01-01,2014-01-01,647.0
New York,2014-10-12,2014-10-12,573.0
Nebraska,2014-02-14,2014-02-16,708.0
Arkansas,2014-05-21,2014-05-21,1182.0
New Mexico,2014-03-28,2014-03-28,1272.0
Indiana,2014-01-25,2014-01-26,505.0
Alaska,2014-05-11,2014-05-14,593.0
New Mexico,2014-10-09,2014-10-09,1198.0
Oklahoma,2014-03-07,2014-03-08,528.0
Iowa,2014-07-01,2014-07-03,1327.0
Texas,2014-10-24,2014-10-25,1119.0
Louisiana,2014-06-27,2014-06-29,1430.0
Missouri,2014-03-15,2014-03-17,1328.0
California,2014-04-21,2014-04-22,664.0
Oklahoma,2014-03-22,2014-03-24,588.0
Texas,2014-12-13,2014-12-13,1095.0
Iowa,2014-05-30,2014-05-30,1014.0
Alaska,2014-05-27,2014-05-27,701.0
Nevada,2014-04-17,2014-04-18,422.0
Iowa,2014-07-06,2014-07-08,1134.0
Idaho,2014-09-07,2014-09-08,1308.0
Washington,2014-09-15,2014-09-16,692.0
California,2014-04-04,2014-04-04,669.0
Nebraska,2014-04-08,2014-04-10,927.0
Georgia,2014-07-17,2014-07-19,1119.0
Ohio,2014-03-07,2014-03-08,662.0
Alaska,2014-09-20,2014-09-22,652.0
Montana,2014-09-18,2014-09-18,826.0
Iowa,2014-07-08,2014-07-11,1177.0
Ohio,2014-09-13,2014-09-13,588.0
Arkansas,2014-09-05,2014-09-05,1230.0
California,2014-06-01,2014-06-04,783.0
Iowa,2014-09-26,2014-09-29,1065.0
Florida,2014-06-10,2014-06-10,796.0
Arkansas,2014-07-14,2014-07-15,1216.0
Oregon,2014-08-07,2014-08-09,720.0
Montana,2014-03-29,2014-03-29,955.0
Oregon,2014-07-16,2014-07-16,799.0
Washington,2014-07-28,2014-07-30,792.0
Maine,2014-02-23,2014-02-23,542.0
Oregon,2014-10-17,2014-10-20,734.0
Oregon,2014-05-10,2014-05-12,801.0
Alaska,2014-01-18,2014-01-20,584.0
Washington,2014-12-10,2014-12-10,847.0
Ohio,2014-01-09,2014-01-12,708.0
Illinois,2014-12-06,2014-12-09,1384.0
New Mexico,2014-09-21,2014-09-24,1249.0
Indiana,2014-04-26,2014-04-29,446.0
Missouri,2014-01-25,2014-01-25,1295.0
Alaska,2014-08-09,2014-08-09,719.0
Montana,2014-08-23,2014-08-24,873.0
Iowa,2014-11-09,2014-11-11,1037.0
Oklahoma,2014-05-28,2014-05-29,805.0
Louisiana,2014-02-07,2014-02-08,1680.0
Alaska,2014-04-02,2014-04-03,709.0
Idaho,2014-05-24,2014-05-25,1609.0
Louisiana,2014-12-25,2014-12-26,1326.0
Missouri,2014-12-01,2014-12-04,1107.0
Mississippi,2014-03-18,2014-03-18,864.0
California,2014-05-18,2014-05-18,528.0
New York,2014-09-13,2014-09-16,678.0
Washington,2014-07-13,2014-07-16,874.0
Illinois,2014-09-08,2014-09-08,1425.0
Delaware,2014-12-11,2014-12-12,866.0
Louisiana,2014-08-08,2014-08-11,1295.0
Georgia,2014-11-26,2014-11-29,1172.0
New Mexico,2014-12-25,2014-12-25,974.0
Nevada,2014-02-24,2014-02-27,523.0
Missouri,2014-12-10,2014-12-12,1052.0
New Mexico,2014-06-11,2014-06-11,1193.0
Washington,2014-11-03,2014-11-04,827.0
New Mexico,2014-11-10,2014-11-13,1041.0
New York,2014-02-17,2014-02-19,829.0
Idaho,2014-11-16,2014-11-17,1395.0
Missouri,2014-04-09,2014-04-11,1180.0
Ohio,2014-03-16,2014-03-17,775.0
Delaware,2014-04-23,2014-04-25,1123.0
Oregon,2014-04-13,2014-04-15,816.0
Delaware,2014-12-18,2014-12-20,769.0
Illinois,2014-06-12,2014-06-13,1399.0
Missouri,2014-03-16,2014-03-17,1159.0
Indiana,2014-08-17,2014-08-18,464.0
Florida,2014-05-18,2014-05-20,865.0
Ohio,2014-07-22,2014-07-22,548.0
New York,2014-10-12,2014-10-14,777.0
Indiana,2014-12-08,2014-12-09,445.0
Delaware,2014-11-20,2014-11-20,862.0
Kansas,2014-12-07,2014-12-08,1147.0
California,2014-07-26,2014-07-26,762.0
California,2014-01-08,2014-01-11,746.0
Indiana,2014-08-14,2014-08-17,569.0
Florida,2014-09-25,2014-09-28,788.0
New Mexico,2014-10-29,2014-11-01,1272.0
Kansas,2014-07-25,2014-07-28,1079.0
Nevada,2014-10-05,2014-10-08,388.0
Delaware,2014-11-23,2014-11-26,813.0
California,2014-04-10,2014-04-12,745.0
Iowa,2014-09-12,2014-09-15,1295.0
Ohio,2014-07-05,2014-07-06,539.0
Oregon,2014-07-02,2014-07-04,650.0
Maine,2014-03-11,2014-03-14,356.0
Kansas,2014-02-28,2014-03-03,1462.0
Montana,2014-03-13,2014-03-14,913.0
Illinois,2014-08-29,2014-09-01,1433.0
New Mexico,2014-07-30,2014-07-30,1177.0
Kansas,2014-08-26,2014-08-27,1177.0
Alaska,2014-04-17,2014-04-17,558.0
Arkansas,2014-11-18,2014-11-20,1175.0
Oklahoma,2014-03-31,2014-04-03,592.0
Idaho,2014-06-02,2014-06-02,1391.0
Oklahoma,2014-04-22,2014-04-24,495.0
Illinois,2014-02-22,2014-02-24,1606.0
Montana,2014-06-06,2014-06-07,998.0
Kansas,2014-11-25,2014-11-28,1114.0
Kansas,2014-06-28,2014-06-30,951.0
Florida,2014-10-15,2014-10-18,964.0
Oregon,2014-06-22,2014-06-25,698.0
Maine,2014-04-07,2014-04-07,545.0
Kansas,2014-12-11,2014-12-14,1167.0
Delaware,2014-08-15,2014-08-15,908.0
Washington,2014-07-22,2014-07-23,933.0
Georgia,2014-11-13,2014-11-13,1087.0
Indiana,2014-02-07,2014-02-07,610.0
Nebraska,2014-06-14,2014-06-14,738.0
Georgia,2014-12-22,2014-12-25,1301.0
Louisiana,2014-03-26,2014-03-29,1629.0
Idaho,2014-06-02,2014-06-03,1215.0
New York,2014-06-27,2014-06-30,560.0
Oklahoma,2014-06-04,2014-06-05,573.0
Maine,2014-11-05,2014-11-08,335.0
Alaska,2014-04-05,2014-04-05,805.0
Louisiana,2014-08-25,2014-08-26,1454.0
Washington,2014-09-04,2014-09-05,849.0
Ohio,2014-12-24,2014-12-25,670.0
Maine,2014-09-21,2014-09-23,333.0
Georgia,2014-12-15,2014-12-18,1216.0
Mississippi,2014-03-17,2014-03-19,654.0
Delaware,2014-11-30,2014-11-30,816.0
Oregon,2014-02-01,2014-02-04,748.0
Louisiana,2014-09-14,2014-09-17,1352.0
Nevada,2014-05-12,2014-05-14,456.0
Mississippi,2014-03-04,2014-03-05,594.0
Georgia,2014-10-31,2014-11-02,1278.0
Nevada,2014-08-12,2014-08-15,388.0
Montana,2014-11-02,2014-11-03,881.0
Missouri,2014-12-22,2014-12-22,1060.0
Mississippi,2014-01-19,2014-01-21,739.0
Oklahoma,2014-11-24,2014-11-24,428.0
Montana,2014-12-12,2014-12-14,644.0
Illinois,2014-12-23,2014-12-26,1255.0
Georgia,2014-12-07,2014-12-08,1140.0
Ohio,2014-03-20,2014-03-20,809.0
Idaho,2014-05-03,2014-05-06,1467.0
New York,2014-05-09,2014-05-11,706.0
Kansas,2014-08-16,2014-08-17,1053.0
Florida,2014-09-12,2014-09-15,735.0
New York,2014-08-06,2014-08-06,896.0
Illinois,2014-08-04,2014-08-06,1346.0
Oregon,2014-07-26,2014-07-26,495.0
Florida,2014-09-12,2014-09-14,926.0
Florida,2014-07-29,2014-07-31,995.0
Florida,2014-04-27,2014-04-28,1009.0
Oklahoma,2014-10-22,2014-10-23,590.0
Oregon,2014-04-16,2014-04-19,704.0
Idaho,2014-09-09,2014-09-09,1406.0
California,2014-01-20,2014-01-22,678.0
New York,2014-02-13,2014-02-15,786.0
New Mexico,2014-12-22,2014-12-23,1158.0
Oregon,2014-03-08,2014-03-10,850.0
Nebraska,2014-04-08,2014-04-11,554.0
Alaska,2014-10-13,2014-10-15,528.0
Indiana,2014-07-21,2014-07-22,515.0
California,2014-02-28,2014-03-02,704.0
Louisiana,2014-11-23,2014-11-26,1269.0
Kansas,2014-11-28,2014-11-28,1121.0
Louisiana,2014-07-28,2014-07-28,1384.0
Mississippi,2014-05-26,2014-05-28,787.0
California,2014-04-16,2014-04-19,638.0
Nebraska,2014-10-08,2014-10-10,782.0
Illinois,2014-05-03,2014-05-05,1586.0
Alaska,2014-03-05,2014-03-07,777.0
Washington,2014-10-20,2014-10-20,861.0
Texas,2014-12-20,2014-12-22,1147.0
Missouri,2014-11-05,2014-11-08,1029.0
Nevada,2014-09-26,2014-09-28,492.0
California,2014-07-21,2014-07-22,744.0
Maine,2014-09-18,2014-09-19,487.0
Nebraska,2014-07-05,2014-07-05,663.0
California,2014-08-19,2014-08-22,678.0
Texas,2014-12-23,2014-12-23,1146.0
Nebraska,2014-08-21,2014-08-23,692.0
